actual_value,xgb_predicted_value
1.514,1.9814334
3.111,2.5906441
1.875,2.0156643
2.132,1.9253044
2.083,1.7832912
2.028,2.4363422
0.901,1.7809497
0.924,1.1027619
1.365,1.2637292
0.922,0.67118895
0.794,0.7630887
0.955,1.0151843
2.492,2.2312334
1.117,1.2981348
1.906,1.7315898
1.918,2.1586587
5.00001,4.18601
0.508,1.1445699
1.635,1.1309717
3.689,4.1049404
0.57,0.8286714
0.75,1.1912737
2.29,2.3585596
3.409,3.113749
2.766,2.5032678
1.884,2.0276775
0.739,0.79247683
1.5,2.1167624
1.471,1.3092078
1.863,1.4436717
2.349,2.2163415
1.225,1.3423837
3.989,3.1111114
2.5,3.7027404
1.136,1.4920349
2.448,2.63539
2.25,1.9535018
1.869,2.7336423
3.097,3.1007006
1.306,1.6046615
3.423,2.8537784
0.65,0.8734097
2.789,1.9125509
1.688,2.2978423
4.184,3.5979111
1.09,1.1810849
1.601,1.8529224
3.45,3.5395224
4.188,4.0056424
2.091,2.1093674
0.975,1.0205213
5.00001,4.698884
1.086,0.6095524
1.333,1.4917114
0.509,0.6609208
3.116,3.2609844
3.655,3.7576292
1.75,1.896544
1.703,1.406456
2.795,3.0227482
1.259,1.9596297
1.557,1.7000564
0.833,0.9274618
1.563,2.558351
2.148,2.7667024
1.103,0.84811246
1.65,0.98906815
3.495,3.4518223
5.00001,5.2756853
1.257,0.95481455
1.931,1.9363577
5.00001,4.9666395
1.996,2.3539827
5.00001,3.6328194
1.634,2.0465481
1.375,1.1947701
1.215,1.451441
3.812,3.477857
1.119,1.5969789
0.58,0.8318405
0.638,1.1076543
3.632,3.2400148
2.064,1.6703864
3.708,2.8251278
0.818,1.0286473
2.715,2.3301203
1.97,2.2718174
0.734,0.98872006
3.017,3.477526
1.196,1.5053786
2.581,2.2150695
0.175,3.015409
1.457,1.7499459
1.02,1.1742133
4.0,3.6080482
0.992,1.0807651
4.854,3.9084687
4.771,4.4522457
0.669,0.5690436
3.754,4.6323338
1.696,2.1568143
2.476,2.886048
1.647,1.6248255
3.094,3.523554
1.853,1.9781975
2.302,2.4026673
1.561,1.5078591
3.025,3.2648432
0.978,1.0581963
2.513,2.7773278
2.813,2.6134856
1.531,1.1525606
3.556,4.2100253
1.013,1.2138766
2.66,2.2361767
1.607,1.4396546
3.058,2.8251216
1.475,1.6693274
1.863,1.7414637
1.626,1.8671547
4.847,3.6355653
1.75,2.0850844
1.272,1.0681205
3.651,3.1055064
2.365,1.5288141
2.14,2.677179
2.258,2.6812522
1.289,1.3353353
0.735,1.7863246
1.147,1.5086184
1.75,1.5783324
3.181,2.2929711
3.312,2.8548808
1.925,2.4537182
1.595,1.367511
1.627,1.7796237
0.673,0.92505026
2.129,1.4705956
1.406,1.4465619
1.865,1.4545678
3.932,3.894059
0.553,0.5211989
4.098,3.6561434
1.918,1.9480083
0.995,1.3571998
1.75,1.7586106
1.58,1.5419579
1.069,1.4084232
2.772,2.2407784
3.267,2.5441203
0.96,0.35112676
4.318,4.760995
1.722,1.9415053
1.125,1.156264
2.25,1.3919959
2.595,2.339607
2.915,2.8793187
0.504,0.6161405
1.5,2.9965918
2.246,2.5956945
1.306,1.55551
0.697,0.9589293
3.53,2.5810015
2.312,3.1967826
2.051,1.72488
3.981,3.7325125
1.413,1.6109279
1.733,1.5904338
1.279,1.1320604
2.895,2.127055
0.959,1.0238605
1.334,1.5373629
1.468,1.5529926
1.813,2.6710792
0.546,0.554878
0.555,0.40863997
1.5,1.6969028
1.028,0.7122287
0.933,0.93276566
1.231,1.3777587
2.318,1.3139969
1.595,1.6555191
1.083,1.208981
0.431,0.44684327
1.056,0.8164496
1.683,1.5161264
0.283,1.2708988
2.829,2.5926902
2.343,2.0151505
2.125,1.0908141
2.056,1.8457036
1.5,2.4202697
1.93,2.0598814
0.14999,2.4900122
1.7,1.6206049
1.683,1.6804762
0.935,1.4874537
1.918,2.4281747
1.815,2.2368805
1.954,2.1020498
1.219,1.6432621
1.426,1.9136606
1.583,1.5047019
1.653,1.1610384
1.55,1.4305913
0.921,1.1149522
0.681,0.6341807
2.763,2.6820815
3.352,4.039168
1.211,1.0861956
1.771,1.5215484
1.875,2.1657572
1.92,2.243845
3.012,2.6174815
1.591,1.4907483
5.00001,5.2990437
2.737,2.2681305
2.339,2.3476112
5.00001,2.5770288
2.228,2.680961
1.402,1.6216266
1.598,1.6070235
1.188,1.3757428
5.00001,3.2813258
1.055,1.4336298
2.178,1.9964011
1.875,2.1978648
2.873,3.3508153
1.31,1.6667534
0.558,0.5530484
1.619,1.8936026
2.536,1.9522506
1.55,1.4808897
3.115,3.3402405
0.878,1.0371214
1.058,1.0903728
1.37,1.5883721
1.563,1.6533096
1.547,1.492513
1.674,1.4058347
4.578,3.9532926
5.00001,3.993644
1.883,3.3096
4.429,3.4973338
5.00001,4.816922
5.00001,4.790026
1.875,1.628823
0.574,0.47443202
3.875,2.1907456
2.72,3.0216222
1.676,1.300449
4.037,2.791752
1.917,1.4075277
5.00001,2.7070947
1.871,1.8873664
0.964,1.3561809
0.924,1.1047348
2.139,1.7609081
1.55,1.8954438
1.33,1.6088952
2.75,1.6239899
2.385,2.171751
1.583,1.2704599
0.705,0.67512715
2.223,1.7383009
4.119,4.107057
1.851,2.0060472
5.00001,3.0717616
1.398,1.4497014
1.781,1.5698661
1.593,2.0402179
1.25,1.1427292
1.971,2.5731502
0.64,0.69867086
1.946,1.9728525
1.625,1.0096058
0.844,0.33746466
0.613,0.8615349
3.682,3.7492576
1.221,1.6326429
0.861,1.5121806
2.099,2.0632706
1.708,1.5249397
1.75,1.5133344
1.266,1.1744024
2.822,2.809471
2.077,2.3503158
1.042,1.9255273
2.143,3.3885708
0.803,0.90477467
2.731,1.9628158
2.375,2.1242507
0.738,1.0283861
1.844,1.7561083
3.42,2.8715034
1.297,1.4129307
2.24,2.8799222
1.569,1.1957306
3.949,2.5349865
1.577,2.003397
1.199,1.2776223
3.169,3.3978064
2.125,2.6800897
0.683,0.65925443
1.651,1.8281265
0.936,1.1025418
0.888,1.1273078
1.847,1.9532683
3.271,3.407681
1.343,1.2298256
5.00001,2.6527305
1.621,1.6346116
5.00001,4.925254
2.292,2.0822926
1.125,1.0288628
3.542,2.3059888
3.621,3.0591657
1.625,0.91850674
1.005,1.4269599
0.677,0.56386304
0.571,0.57360077
1.648,2.2715921
2.042,2.0558596
3.424,3.4584436
1.815,1.2712885
3.045,2.9290547
2.353,2.4933493
1.053,2.0462554
2.914,2.5761068
1.596,2.0046496
1.118,0.9437798
1.196,1.3494252
3.297,1.7687606
1.367,1.8646703
1.014,0.9457469
1.186,1.1262516
1.333,1.5166224
0.525,0.546382
2.346,2.5840166
0.75,1.0747867
1.763,1.7355984
3.468,2.739581
2.518,2.603741
0.542,0.5374253
0.675,0.90891856
1.425,1.7882981
1.016,1.2856432
2.273,3.0278704
3.372,3.5028174
1.188,1.9667212
0.675,1.1629215
2.02,2.3279128
0.942,0.9786895
0.962,0.7801503
2.25,2.6213555
2.587,2.0068243
1.031,1.3862411
1.172,1.4251359
1.648,1.5373838
1.44,1.6571617
5.00001,4.0931134
1.554,1.4029672
1.147,1.0732808
1.231,1.7306856
2.268,1.9800556
1.804,1.3375254
3.109,3.8307173
1.488,1.7313639
0.847,1.1504906
0.637,0.8464953
2.62,2.3572931
4.381,4.1309295
2.265,2.1330807
0.876,0.85730326
3.455,3.5896268
1.401,1.1081963
3.667,3.3974392
2.708,2.633284
1.688,2.006166
2.938,3.8235567
2.518,3.0680468
0.851,0.988316
2.675,2.7490711
1.409,1.808701
2.855,1.6171987
1.513,1.3290701
2.25,3.3443696
0.446,0.6510499
4.5,2.4947605
2.293,3.0484061
2.25,0.54095286
1.38,2.0763075
0.969,0.60674894
1.612,1.7977306
1.443,1.0346941
4.5,3.0566776
1.225,1.0910848
2.487,2.209336
1.342,1.4052263
3.481,3.8718243
0.783,1.0173868
1.078,0.96372485
1.469,1.6545346
1.883,1.8217415
1.625,1.483199
0.586,0.46967095
1.837,1.6239597
1.804,1.6976596
1.75,1.6490687
1.372,2.0896864
1.1,2.1412797
2.334,2.1148198
1.283,0.82946277
3.5,3.110001
1.552,1.6744715
2.567,2.8160348
0.859,1.0244575
0.732,0.6031879
2.583,2.599401
0.628,0.85191983
4.85,3.4284592
1.24,1.4970456
1.585,1.8932395
0.973,1.2074
1.867,1.9780604
3.441,3.6405475
1.667,1.4590816
1.089,1.1097716
4.829,4.2020345
2.044,3.0560226
2.307,2.1559675
0.53,0.6542108
1.785,1.7594492
5.00001,3.868492
5.00001,4.4516664
0.849,0.8853153
5.00001,3.7617397
2.468,2.6004064
1.563,1.4272708
2.346,2.0278225
0.488,0.7807068
1.458,2.0863574
2.715,2.5377996
5.00001,3.8859107
0.875,1.501854
0.691,0.6237766
1.393,1.2899802
2.734,2.840859
2.297,1.9678192
0.682,0.9823445
1.143,1.332286
1.599,2.0724223
1.166,1.3705785
2.099,2.073763
0.689,0.626707
1.014,1.2393932
2.14,2.1069715
3.553,3.3351843
0.903,1.4765176
1.593,1.8852195
0.639,0.7691968
2.182,2.097593
2.536,2.9431672
0.813,1.2684273
1.886,2.1469061
1.654,2.1678002
1.063,1.4558127
2.101,2.2581713
1.476,1.7262093
1.125,2.7606215
1.75,1.5540979
1.566,1.5677695
1.173,1.5841352
2.292,1.9227614
3.5,1.9776459
1.719,1.8753886
1.993,1.9338132
2.516,3.1576886
3.0,3.1494095
1.589,1.7745316
2.168,2.333547
1.98,2.1118197
3.561,4.0859947
1.923,2.1735737
3.145,2.8293974
0.5,0.65185356
1.625,1.9042065
1.671,1.5860603
1.388,1.15379
1.476,1.6767848
2.385,2.1916926
1.107,1.3622127
3.338,3.5850563
1.921,1.9840682
2.94,2.156821
1.545,1.3979566
1.519,1.7443391
5.00001,4.894895
3.229,2.5929744
1.656,2.6757023
2.212,1.5244006
1.704,1.7139714
1.987,2.0776746
1.625,1.4701961
4.112,3.844135
3.355,3.1776416
1.491,1.4610008
3.815,3.8885102
1.839,1.9531038
0.912,1.5548296
4.115,4.0239654
2.203,2.5113728
1.581,1.8143023
0.696,0.65130454
2.705,2.898086
2.616,2.670666
3.895,3.3483808
0.75,1.0741699
1.776,2.0728774
1.704,1.1116999
1.542,1.5881978
1.319,1.509084
0.444,0.6261413
1.45,1.5446318
2.241,3.219265
1.875,1.8319997
1.929,2.2394588
0.886,0.9907176
1.839,1.7422618
2.25,2.746822
1.828,1.3832893
1.376,1.6540107
2.653,2.3468382
0.366,0.70900935
1.255,1.3103497
1.386,1.8444065
4.871,3.173807
1.786,1.6969999
1.345,2.0814228
3.067,3.219658
1.158,1.5154895
0.914,1.3988853
2.109,1.8963499
2.592,2.7166095
3.473,3.6086876
1.684,1.8685691
1.509,1.4269977
1.135,1.1949885
3.026,2.9700575
4.233,3.0895202
4.922,4.1938667
1.906,1.8635713
2.45,1.7893529
0.557,0.9286858
0.84,1.1502187
2.75,2.7301989
1.896,1.6716119
2.759,2.4648843
3.198,3.5006597
2.917,2.656505
0.679,0.75188625
1.89,1.9384015
0.9,1.0672048
3.35,3.505771
1.767,1.5463065
0.985,1.3645643
2.006,1.9965672
0.602,0.81544024
1.919,2.532712
1.911,1.9165647
3.373,3.3026803
2.25,3.563854
2.906,2.433226
1.215,1.1898625
2.932,3.1415734
1.07,1.3814445
2.664,2.548342
0.769,1.0103188
2.203,1.6605252
1.011,1.1345446
4.746,3.74748
0.653,0.9561269
1.137,1.2073807
2.142,1.9585876
2.167,2.19506
1.984,1.9609772
2.122,2.3067555
2.227,3.9018524
2.659,2.0692122
0.375,0.83263135
2.65,2.7324927
1.087,0.9386404
0.467,0.34483427
1.875,2.5561116
0.616,0.8277208
3.43,3.427823
1.66,2.0387626
5.00001,2.6869626
1.375,1.835042
0.906,0.9751891
0.77,0.97086054
1.481,1.7370043
0.916,1.2434632
1.509,2.0500505
1.551,1.5522388
0.892,0.8379287
2.154,1.896258
0.551,0.69686407
1.974,1.8359452
1.544,1.8353397
1.417,1.6912218
0.984,0.7456166
1.526,1.5918283
1.096,1.4194258
1.713,1.7239572
1.041,1.0043333
1.539,1.7413691
2.7,2.6162038
2.865,2.6269598
3.35,2.261655
1.377,1.5418401
2.32,2.1977623
3.938,3.355871
0.703,0.9283177
1.417,1.4283999
1.563,1.5647804
4.5,3.5106163
1.998,1.6258196
0.953,1.2481997
0.869,1.4560441
1.875,1.6439587
2.218,1.9126813
0.588,0.7010625
1.344,1.6132202
2.386,2.5478678
1.609,1.7172117
1.364,2.0108805
1.44,1.484542
1.593,1.8906254
1.553,1.5875928
1.426,1.8761244
1.207,1.1240257
1.262,1.7707928
2.134,2.3246284
1.169,1.234232
1.858,1.730604
3.56,4.064044
1.5,1.3209376
0.889,1.1148695
2.591,2.7660458
5.00001,3.9708014
1.276,1.1573304
0.699,0.8102315
1.37,2.2362933
2.737,2.841239
0.92,1.0700363
1.183,1.6132313
4.108,4.5435405
1.005,1.0520526
4.929,3.343591
1.185,1.1756266
1.135,1.1259872
0.899,1.7481408
5.00001,4.263353
5.00001,5.0306253
1.463,3.2417655
1.135,1.0527773
2.75,2.1427023
1.025,0.9642161
1.471,1.5964742
2.25,2.3178365
1.394,1.3112551
1.758,1.8600532
0.57,1.0818906
2.696,1.7063558
2.729,2.389612
0.762,0.9215204
4.841,4.44325
1.806,1.6225265
2.38,2.128392
1.375,1.1223402
1.863,1.2639256
1.929,2.4672663
0.845,0.77801317
1.076,1.475879
0.555,0.5774978
2.653,2.0273905
3.883,3.7142172
4.827,3.8425996
1.981,2.3152587
0.927,0.76910967
3.462,3.763836
0.388,0.80314165
0.567,0.583349
1.237,1.6441183
0.938,0.9262101
0.932,1.044438
0.44,0.7616832
0.692,0.91285574
3.018,2.6256375
2.542,2.3116446
2.098,2.24651
1.845,1.9378086
0.734,0.78523946
3.39,3.178425
0.931,1.0018448
2.023,2.0429733
1.333,0.87583697
2.707,2.9674263
2.402,3.1737616
1.393,1.4514852
0.57,0.6477063
1.707,1.3280231
1.192,1.4843783
1.773,1.9887199
2.896,2.9193375
2.976,2.8471289
1.099,1.2931398
1.475,1.6762646
0.787,0.812716
1.603,1.817479
0.777,1.3119369
4.735,4.752
5.00001,4.580298
1.331,1.3786951
0.935,0.78875095
2.801,2.9940512
2.567,2.0492547
2.88,2.422715
1.611,1.4842223
1.37,1.7584776
0.62,1.3004906
4.438,4.1743526
0.683,0.6894319
2.621,2.5152981
1.094,1.3305212
4.093,3.8066628
1.752,1.8069288
1.477,2.1683002
2.875,1.7879949
0.932,1.1876608
0.938,1.4219215
1.724,1.6843375
3.186,2.8205295
1.852,1.8701681
0.652,0.71085817
1.797,1.5970078
1.592,1.4976693
1.519,1.7624475
0.717,1.1297544
2.452,1.7301
2.283,3.578839
1.964,2.179525
1.924,1.5691732
0.659,0.63215446
2.823,2.5471392
1.853,1.7385693
0.886,0.9261589
0.675,1.0866189
1.434,0.82353985
1.194,1.1587431
2.158,3.091311
2.574,2.572272
3.734,2.75867
1.523,1.3096662
2.457,2.504318
0.8,0.82167006
1.372,1.0751499
2.669,2.5022948
3.953,3.6407743
2.221,2.336095
5.00001,3.3171868
5.00001,3.7152069
2.329,2.2478828
2.597,3.1667132
2.157,1.9329304
2.432,2.5731218
2.214,1.9307466
1.125,1.1845413
3.885,2.5586338
4.1,3.2735496
1.63,2.230164
5.0,3.694267
2.313,2.1022205
0.761,1.0266367
4.586,3.0760334
3.663,3.1961954
2.968,2.5235903
0.586,0.57508826
0.848,0.55047727
1.173,1.7303997
1.266,1.2054913
1.708,1.9050125
1.493,1.4295635
1.19,1.1384099
3.75,3.0429509
2.849,2.829697
1.701,1.144934
5.00001,3.6194663
0.987,1.303411
0.608,0.7008313
1.428,1.2676384
2.239,2.1984372
1.375,1.8735638
2.978,3.3187094
1.127,1.26693
1.133,0.9632909
1.214,1.3086593
2.484,2.5610201
4.078,3.6475465
3.566,3.573911
1.063,0.8980708
1.214,1.2857052
2.409,1.8728093
2.471,1.8727391
1.379,0.9210394
0.863,0.88575274
5.00001,4.008932
2.163,2.2570727
3.056,3.4204667
1.583,1.6751163
4.521,3.6853266
0.95,1.2111619
1.057,0.6557185
0.846,1.1254455
2.401,2.1610148
1.625,1.5282273
0.966,1.2131548
0.922,0.73605174
2.282,1.9570793
1.137,1.4909252
0.69,0.8389499
5.00001,4.322096
2.25,2.0346394
1.74,1.7346842
5.00001,4.5508447
2.53,3.110828
2.776,3.9670877
2.852,2.5899138
0.903,1.1687746
1.899,2.1440258
3.166,2.9143043
3.019,2.9344256
0.931,0.86460507
0.942,1.1531359
2.138,2.2254045
1.875,1.617121
5.00001,4.2775965
3.257,3.7870426
3.0,2.1938925
1.439,1.5225356
5.00001,5.4072614
2.641,2.744639
0.623,1.0243871
1.388,1.0449849
1.054,1.2534553
0.635,0.782149
5.00001,2.0741382
0.978,0.99354696
1.274,1.4792137
1.353,1.8252512
1.561,1.4577143
4.468,4.0206065
0.65,0.69420964
1.518,1.5608975
1.922,1.7884505
1.531,2.4095423
1.658,1.9280287
2.542,2.832414
2.342,2.8287394
1.125,0.9483727
1.187,1.3839554
2.409,2.465839
2.833,3.953852
4.5,1.3123429
0.521,0.5273229
0.559,0.765105
0.881,1.1305008
2.489,2.082815
0.686,1.3492483
1.563,1.7046275
2.727,3.2148092
3.404,3.7283509
2.188,2.0337305
0.701,0.7276236
5.00001,3.2739167
1.625,3.802043
1.118,1.1555002
1.102,1.4647636
0.742,0.55742353
1.032,1.0970085
1.721,1.7126929
1.32,1.5168289
1.663,1.9163066
1.073,1.2678232
1.079,0.99785876
0.946,1.090521
0.661,1.1599625
1.582,1.6366918
0.958,1.03472
1.17,1.0295815
1.709,2.0152762
0.929,1.2758527
1.625,1.5494294
1.938,1.6381816
1.346,1.2281669
1.231,0.8024949
1.157,1.4470913
0.835,1.0667362
0.622,0.5463796
0.744,0.81536794
1.801,1.7814997
1.958,2.2958426
5.00001,4.5825644
1.443,1.5495965
1.254,0.9113124
0.808,0.8711832
0.659,0.8512117
1.579,1.821565
5.00001,2.1899025
1.808,2.337582
2.362,2.7475052
1.03,1.1670667
2.169,1.873156
3.833,2.9174159
5.00001,2.4314384
0.835,0.94459903
2.144,2.4674969
1.0,1.2432079
0.788,0.7334318
0.976,1.2487096
1.784,2.4843283
2.871,3.3285763
2.701,3.3684335
1.855,2.225562
0.906,1.2755737
2.136,1.6446761
1.243,1.1737477
2.05,1.2364215
2.567,2.4699466
3.927,4.408894
1.333,1.2238545
1.871,1.6547346
2.554,3.0172825
3.474,2.909381
1.717,1.5642707
1.125,1.9361833
0.826,0.76165146
0.486,0.5112251
1.341,2.159002
2.258,1.9726168
5.00001,4.622368
4.7,4.237271
2.258,2.5192285
1.58,2.000797
1.171,1.3731735
4.163,4.192283
1.208,1.3999767
2.263,2.3685236
1.222,1.4595989
1.0,1.1847434
2.295,1.986408
1.958,0.91005933
0.85,1.6106807
2.647,2.0963972
4.555,4.352433
1.76,1.6450261
0.811,1.0933597
1.664,1.7466835
0.826,1.0098122
2.722,2.4815981
2.711,2.8491006
2.394,2.549088
1.718,1.9330784
1.218,0.858551
1.736,1.9587185
2.393,2.414751
0.588,0.6981562
2.875,2.8295887
0.707,1.3524548
1.817,1.9493009
1.137,1.2311183
2.241,2.479114
3.513,4.0998745
3.013,2.7729666
0.807,1.6523263
1.526,1.6397899
2.374,2.5987706
1.794,1.7536569
5.00001,4.661553
1.702,1.9869198
1.653,1.5265121
2.259,2.673587
1.597,1.3777956
3.635,4.041394
1.321,1.2953143
3.768,3.6698208
0.969,1.0548841
3.162,4.074995
3.238,3.3661056
3.875,3.6355143
1.491,1.4657338
5.00001,5.342802
2.25,1.086198
1.788,2.1558669
0.875,1.1368185
1.301,1.2628893
5.00001,4.2514653
3.49,2.9088583
0.73,0.817201
2.447,2.6033933
2.754,2.2579336
2.462,2.9344883
2.362,1.7823029
2.322,3.1192427
0.533,0.5602035
1.631,1.1814846
0.724,0.8855199
2.345,2.0943441
1.5,1.8201994
1.161,1.5640159
1.813,1.7923453
1.21,1.6307657
0.887,1.1073858
1.825,1.9122114
1.974,2.082237
1.281,1.4511726
0.765,1.0327743
3.0,3.1536627
5.00001,4.4298472
1.603,1.8438647
3.356,3.7083027
1.576,1.3964676
1.906,2.5029316
1.808,1.929171
1.042,0.99289995
1.118,1.3077198
1.941,1.8900616
2.538,3.6079605
1.295,2.3909688
1.176,1.413358
3.398,3.7258804
3.429,2.9172087
1.955,1.8850635
0.838,0.6877232
0.942,1.180759
1.406,1.3820099
1.609,2.7450392
1.693,1.899189
2.759,2.501787
1.462,1.5152476
2.023,1.736612
1.54,1.2851859
1.355,1.4681089
2.359,2.6270132
1.288,1.1175253
2.496,1.9823575
3.0,2.6203444
1.341,1.4604764
3.086,3.4405417
3.5,3.1586866
1.108,1.2594846
1.908,2.1098888
1.088,0.90029734
1.444,1.4280614
1.629,1.547379
1.639,1.8190366
0.98,0.823065
1.327,1.3978121
2.831,2.5150502
4.072,3.5929248
2.482,2.6138992
0.645,1.0225149
5.00001,3.34326
1.944,2.9189088
1.375,2.074866
1.273,1.3837981
0.853,1.0431901
1.949,1.8696642
2.211,2.1741629
1.922,1.8936704
4.045,3.1244438
0.735,0.8706881
2.337,2.0519037
1.188,1.074775
0.7,1.0796592
1.828,1.6970013
5.00001,4.58131
1.577,2.2767627
2.479,2.7557967
5.00001,4.3077173
3.579,2.666686
0.569,0.61677897
3.024,3.5143104
1.254,1.1949159
3.864,2.543998
1.756,1.7392788
1.105,1.1683229
3.867,4.769016
1.375,1.8025175
2.287,2.5294697
1.494,1.9241303
0.737,0.8691935
5.00001,3.5392222
1.321,1.3278207
0.865,1.1750381
4.179,3.436531
1.726,1.3705084
0.997,0.91529256
0.725,0.99507713
1.808,2.0906777
3.084,2.8161883
2.883,3.188136
3.022,2.5786595
2.888,3.8099387
1.0,1.2447283
2.33,2.0955143
1.369,1.5684655
2.094,2.8024647
2.466,2.5417917
0.652,1.6042879
4.912,3.4631143
3.567,3.182379
1.643,2.1589594
0.882,1.1198465
1.559,1.3161421
1.917,1.9363497
0.844,1.3896481
1.901,2.531701
1.125,0.7457411
1.152,1.7770873
1.746,1.7709603
1.135,1.3048375
1.524,1.8875061
2.503,2.333278
1.837,1.7997642
5.00001,2.595101
3.109,2.9778621
2.306,1.8911465
0.685,1.361611
2.674,2.597158
1.453,1.6696824
2.82,2.8241239
2.821,1.4218402
1.898,2.036904
2.544,2.4783309
1.617,1.6756806
1.888,1.8573871
5.00001,3.4446309
0.944,0.7387761
3.428,2.5537665
1.915,2.8147645
2.096,2.362037
2.35,2.1713135
2.314,3.506308
1.302,1.8311298
2.082,1.8299259
5.00001,5.1509285
1.686,2.08637
2.281,2.1832669
1.269,1.5481682
1.355,1.2280409
1.567,1.8699249
2.086,2.0718362
4.367,2.274595
0.71,0.59799695
0.888,0.7467263
3.416,3.4884114
1.202,1.1409581
1.482,1.3894075
5.00001,4.1484947
3.75,2.5195289
1.375,1.5663656
0.648,0.6289452
2.318,2.5749755
1.607,1.7335021
2.51,2.2260413
1.425,1.5460585
1.765,1.8667692
1.771,2.6669338
3.118,3.48768
0.846,1.1524924
1.226,1.1618679
1.982,2.1470733
5.0,3.93733
2.798,3.0123591
1.95,2.1648345
2.028,1.6376119
3.541,3.1134179
2.595,2.6947136
5.00001,3.1061404
2.724,2.931789
1.839,1.647295
2.858,2.2377424
2.25,2.2021008
2.926,2.4044302
0.552,0.41902494
2.62,1.8891653
1.589,1.5918844
1.721,2.0651102
1.917,1.9859823
2.25,2.3383908
1.083,1.1333051
1.136,1.0354493
1.0,1.229929
1.917,1.7009853
1.172,0.86374825
1.106,0.95887303
0.802,1.0168962
0.981,1.684729
2.538,2.3211954
0.481,0.4613003
1.928,1.8845239
1.328,1.0470667
1.963,1.7278285
3.208,2.6853716
3.194,3.5683565
2.037,2.8622105
2.071,2.6489053
0.799,0.8500187
5.00001,3.789188
3.3,1.8064204
1.39,1.4158896
1.875,1.9750832
4.483,3.2972612
1.763,1.864382
1.759,1.1281192
1.042,1.4171817
1.622,1.6909307
1.668,1.7180088
1.612,1.4381515
1.531,1.8169684
1.569,0.8928117
1.581,1.6592774
0.769,0.7104486
1.654,1.7213767
0.735,1.6179227
1.184,1.3552709
1.424,1.4638879
2.803,2.7699838
1.072,1.342539
1.833,1.8377343
0.988,0.6449462
2.345,1.9181335
1.435,1.722273
1.08,1.7996687
0.978,0.35628355
0.705,0.74801487
2.259,1.5807862
2.398,2.6026654
1.364,1.7717012
1.806,1.7119927
2.396,2.1679487
2.657,2.7675688
2.042,2.1658015
1.225,1.9794756
2.04,2.8921902
1.953,1.9000366
2.158,2.0231144
5.00001,4.502906
0.758,0.71551126
2.654,3.2135353
2.737,3.5060794
1.164,1.4061313
0.594,0.7904514
1.37,1.220942
1.192,0.7130671
2.442,2.8352556
1.7,1.7735015
2.803,3.8574133
2.85,3.4614413
1.026,1.5243152
1.205,0.92512304
3.616,4.4174685
4.553,4.385342
2.134,2.4819024
1.58,2.1158278
2.17,1.9761121
0.637,0.57471555
2.443,2.9215326
1.511,1.9234923
1.108,0.9839871
4.338,4.233449
0.729,0.82893515
1.085,1.34261
4.526,4.15851
4.676,4.4494753
2.633,2.3162055
2.668,1.6744652
5.00001,4.779456
0.723,0.8067364
1.515,1.9141676
